id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"3a0df11af6c7","2026-07-08","The United States Central Command (CENTCOM) conducted airstrikes against 80 targets in the Gulf and Strait of Hormuz in response to Iranian attacks on three commercial vessels. The strikes aimed to impose heavy costs on those responsible for targeting commercial shipping in international waters, as stated by US President Donald Trump during the NATO Summit in Ankara.","CENTCOM said it had struck 80 targets and completed the strikes by Wednesday. 'The US strikes are in response to Iranian attacks on three commercial vessels that were transiting the Strait of Hormuz.'","United States Central Command (CENTCOM) ASSAULT Iranian military forces responsible for attacking commercial vessels","CONFLICT","ASSAULT","-0.9","United States Central Command (CENTCOM)","US Central Command (CENTCOM)","USA (185)","Iranian military forces responsible for attacking commercial vessels","Iranian military forces responsible for attacking commercial vessels","Iran (80)","Donald Trump; NATO","Donald Trump; NATO","USA (185)","Gulf; Strait of Hormuz; Ankara","","Türkiye (177)","1",""
"a58cf4d3d3e7","2026-07-08","United States forces conducted overnight strikes in Tehran, Iran, targeting the Aq Tech Khan railway bridge in Golestan province. This bridge is significant for overland trade routes used by China and Russia, and the strike was a response to Iran's recent targeting of vessels in the Strait of Hormuz.","According to Iran’s Fars News Agency, US missiles hit a rail bridge — Aq Tech Khan in Golestan province’s Aqqala district, used for China, Russia trade routes.","United States forces ASSAULT Aq Tech- Khan railway bridge in Golestan province, Tehran, Iran.","CONFLICT","ASSAULT","-0.9","United States forces","U.S. forces","USA (185)","Aq Tech Khan railway bridge","Aq Tech Khan railway bridge","Iran (80)","China; Russia","China; Russia","China (36); Russia (143)","Tehran; Golestan province","","Iran (80); Iran (80)","1",""
"fa810702dd88","2026-07-08","A senior U.S. official confirmed that the American military is prepared to immediately resume a naval blockade of ships bound to and from Iranian ports. This readiness signals a significant escalation in tensions between the United States and Iran, aimed at enforcing sanctions related to Iran's nuclear program and its support for regional proxies.","A senior U.S. official has confirmed that the American military is prepared to immediately resume a naval blockade of ships bound to and from Iranian ports, should the order be given.","American military MOBILIZE Iranian authorities","CONFLICT","MOBILIZE","-0.6","American military","United States military","USA (185)","Iranian authorities","Iranian authorities","Iran (80)","","","","Immaterial","","Immaterial","1",""
"71c089a2c41a","2026-07-08","The United States launched large-scale military attacks against the sovereignty and territorial integrity of the Islamic Republic of Iran, targeting facilities in southern Iran, particularly in Bushehr, as well as several Iranian islands in the Persian Gulf. This action is described by Iran's Ambassador to the UN, Amir Saeed Irvani, as a flagrant violation of the UN Charter and its international obligations.","The United States has once again launched, and continues to launch, large-scale military attacks against the sovereignty and territorial integrity of the Islamic Republic of Iran, in flagrant violation of the UN Charter and its international obligations, targeting facilities in southern Iran, particularly in Bushehr, as well as a number of Iranian islands in the Persian Gulf.","United States ASSAULT Islamic Republic of Iran","CONFLICT","ASSAULT","-0.9","United States","United States","USA (185)","Islamic Republic of Iran","Islamic Republic of Iran","Iran (80)","","","","Southern Iran; Bushehr; Iranian islands in the Persian Gulf","","Iran (80); Iran (80); Iran (80)","1",""
"bcbd7170f8fd","2026-07-08","The United States launched military strikes on Iranian military targets in response to attacks on three commercial vessels in the Strait of Hormuz. This operation was described by US Central Command (CENTCOM) as targeting Iranian military infrastructure, with a warning that Tehran would face 'heavy costs' for attacking international shipping.","Trump's remarks came after the US launched what it described as 'powerful' strikes on Iranian military targets on Wednesday in response to attacks on three commercial vessels in the Strait of Hormuz.","United States ASSAULT Iranian military targets in the Strait of Hormuz","CONFLICT","ASSAULT","-0.9","United States","United States","USA (185)","Iranian military targets in the Strait of Hormuz","Iranian military targets in or near the Strait of Hormuz","Iran (80)","Iran","Iran","Iran (80)","Iranian military targets in the Strait of Hormuz","","Iran (80)","2",""
"01e6efc6939e","2026-07-08","The United States conducted a military operation by striking two railway bridges in northern Iran with cruise missiles. This action marks the first reported US attack on Iranian infrastructure since the ceasefire on April 8, and is part of a broader wave of US military strikes against Iranian targets.","The United States struck two railway bridges in northern Iran with cruise missiles on Wednesday, marking the first reported US attack on Iranian infrastructure since the April 8 ceasefire, according to Axios.","United States ASSAULT Iranian infrastructure","CONFLICT","ASSAULT","-0.9","United States","United States","USA (185)","Iranian infrastructure","Iranian military infrastructure","Iran (80)","","","","Northern Iran","","Iran (80)","1",""
"19acf52cf910","2026-07-07","The President of the United States, Donald Trump, resumed military actions against Iran, marking an escalation in the conflict in the Middle East after a period of ceasefire. This decision allows the Trump administration a new 60-day deadline for the use of military force in the region without direct approval from Congress.","Military actions were resumed a week earlier, on Tuesday, July 7, marking an escalation in the conflict in the Middle East after a period of ceasefire.","Donald Trump MOBILIZE Iran","CONFLICT","MOBILIZE","-0.6","Donald Trump","Donald Trump","USA (185)","Iran","Iran","Iran (80)","","","","Iran","","Iran (80)","1",""
"5f116ce2fc2e","2026-07-07","The Joint Maritime Information Center (JMIC) raised the threat level in the Strait of Hormuz to 'Severe' following Iranian drone strikes that hit three commercial shipping vessels. This action is part of the deteriorating U.S.-Iran memorandum of understanding and indicates a likely increase in deliberate hostile actions against commercial shipping in the region.","The Joint Maritime Information Center raised the threat level in the Strait of Hormuz to 'Severe' as the U.S.-Iran memorandum of understanding deteriorates.","Joint Maritime Information Center (JMIC) THREATEN Iran","CONFLICT","THREATEN","-0.6","Joint Maritime Information Center (JMIC)","Joint Maritime Information Center (JMIC)","USA (185)","Iran","Iran","Iran (80)","Commercial shipping vessels","Commercial vessels","Unknown","Strait of Hormuz","","Unknown","1",""
"435bb94b3334","2026-07-07","US President Donald Trump made a public statement regarding a missile attack on the USS Abraham Lincoln, mistakenly referring to Iran as the 'Islamic Republic of Japan'. He claimed that 111 missiles were fired at the aircraft carrier and that all were intercepted. This statement was made amidst heightened tensions with Iran following a collapsed ceasefire.","We had 111 missiles shot by the Islamic Republic of Japan. They shot our aircraft carrier (USS Abraham Lincoln) for over one hour, and every one of them was knocked down.","Donald Trump ACCUSE Islamic Republic of Japan","CONFLICT","ACCUSE","-0.3","Donald Trump","Donald Trump","USA (185)","Islamic Republic of Japan","Islamic Republic of Japan","Iran (80)","USS Abraham Lincoln","USS Abraham Lincoln","USA (185)","Immaterial","","Immaterial","3",""
"f50dbef5017c","2026-07-07","The Iranian football team based themselves in Tijuana, Mexico, instead of Tucson, Arizona, during the World Cup, following negotiations by the Iranian Football Federation regarding visa approvals for entry into the U.S. The White House, represented by Andrew Giuliani, praised the arrangement as mutually beneficial and emphasized the smooth cross-border logistics despite some visa-related issues.","'It's important to point out that the Iranians chose to go to Tijuana. We were happy with that choice,' Giuliani stated.","White House SUPPORT Iranian football team","COOPERATION","SUPPORT","0.5","White House","White House","USA (185)","Iranian football team","Iranian Football Federation","Iran (80)","Iranian Football Federation; Andrew Giuliani","Iranian Football Federation; Andrew Giuliani","Iran (80); USA (185)","Tijuana","","Mexico (111)","1",""
"b6968dcb72b0","2026-07-07","The United States, through the Office of Foreign Assets Control (OFAC), revoked a previous authorization for Iranian energy exports and reinstated full sanctions on crude oil, petrochemical products, and other petroleum products of Iranian origin. This change, effective immediately, restricts companies from entering into new transactions involving Iranian-origin oil and related products, with a narrow wind-down period allowed until July 17, 2026.","The US has moved to close a brief window of flexibility on Iranian energy exports, revoking a June authorisation and replacing it with a narrow wind‐down period that runs only until July 17, 2026.","Office of Foreign Assets Control (OFAC) SANCTIONED Iran and companies involved in Iranian energy exports","CONFLICT","SANCTION","-0.6","Office of Foreign Assets Control (OFAC)","Office of Foreign Assets Control (OFAC)","USA (185)","Iran; Companies involved in Iranian energy exports","Iran; Companies involved in Iranian energy exports","Iran (80); Iran (80)","","","","United States","","USA (185)","1",""
