id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"5a1e84284094","2025-10-22","Lebanon's President Joseph Aoun called for negotiations with Israel to promote peace, emphasizing the need to move away from prolonged warfare. This statement follows a U.S.-brokered ceasefire between Israel and Hamas and occurs amid ongoing regional efforts for dialogue and stability.","In a call for peace, Lebanon's President Joseph Aoun has urged his country to enter negotiations with Israel, highlighting the unfruitful outcomes of prolonged warfare.","Joseph Aoun REQUEST Israel","CONFLICT","REQUEST","-0.2","Joseph Aoun","Joseph Aoun","Lebanon (95)","Israel","Israel","Israel (83)","United States; Hamas","United States; Hamas","USA (185); Palestine (195)","Lebanon; Israel","","Lebanon (95); Israel (83)","1",""
"ccc8a4609335","2025-10-13","Lebanese President Joseph Aoun called for an end to military hostilities with Israel as a precondition for restarting negotiations. This statement was made during a meeting with the Association of Economic Journalists in Lebanon, emphasizing the need for Israel to cease military actions against Lebanon to facilitate the negotiation process.","We hope to reach a time when Israel will stop its military actions against Lebanon so that the negotiation process can start.","Lebanese President Joseph Aoun REQUEST Israel","CONFLICT","REQUEST","-0.2","Joseph Aoun","Joseph Aoun","Lebanon (95)","Israel","Israel","Israel (83)","Association of Economic Journalists in Lebanon","Association of Economic Journalists in Lebanon","Lebanon (95)","Lebanon","","Lebanon (95)","1",""
"99e7f58e58f7","2025-07-17","Walid Jumblatt, a veteran Lebanese Druze leader, criticized Israel for allegedly manipulating members of the Druze community in southern Syria to create unrest, particularly in Suwayda province. He warned that this manipulation threatens regional security and called for a political resolution under the Syrian state to maintain the province's Arab identity.","This is part of Israel’s conspiracy. Israel uses some Druze to stir unrest in Syria under the guise of protection.","Walid Jumblatt ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Walid Jumblatt","Walid Jumblatt","Lebanon (95)","Israel","Israel","Israel (83)","Druze community in southern Syria; Syrian state","Druze community in Syria; Syria","Syria (169); Syria (169)","southern Syria; Suweidaa province","","Syria (169); Syria (169)","1",""
"06e022b690ee","2025-07-11","Lebanese President Joseph Aoun publicly ruled out the possibility of normalisation between Lebanon and Israel during a statement made in Beirut. He emphasized the distinction between peace and normalisation, stating that while Lebanon seeks peaceful relations, normalisation is not part of its current foreign policy.","Aoun “distinguished between peace and normalisation”, according to a statement shared by the presidency. “Peace is the lack of a state of war, and this is what matters to us in Lebanon at the moment. As for the issue of normalisation, it is not currently part of Lebanese foreign policy.”","Lebanese President Joseph Aoun ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Lebanese President Joseph Aoun","Lebanese President Joseph Aoun","Lebanon (95)","Israel","Israel","Israel (83)","","","","Beirut","","Lebanon (95)","1",""
"8dc8a93dfaf5","2025-06-30","Hezbollah, represented by Deputy Chairman Mahmoud Komati, publicly rejected negotiations regarding the disarmament of its units, citing ongoing Israeli attacks and the occupation of border areas. Komati emphasized that Israel must withdraw its forces and adhere to the ceasefire agreement before any discussions on disarmament can take place.","Hezbollah refuses from dialogue on disarming its units in a situation when Israeli attacks continue and five hills near the border are still occupied.","Hezbollah REJECT Israel","CONFLICT","REJECT","-0.3","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Immaterial","","Immaterial","1",""
"9489648d5b60","2025-06-13","Sheikh Naim Qassem, the chief of Hezbollah, issued a warning regarding Israel's military actions against Iran, stating that such attacks will have significant repercussions for regional stability and will not go unanswered. He expressed solidarity with Iran and its military leadership following recent losses, while also clarifying that Hezbollah will not initiate an attack on Israel in retaliation.","Hezbollah chief Sheikh Naim Qassem warned Friday that Israel’s massive attack on Iran 'will have major repercussions on the region’s stability, seeing as it will not pass without a response and punishment.'","Sheikh Naim Qassem THREATEN Israel","CONFLICT","THREATEN","-0.6","Sheikh Naim Qassem","Sheikh Naim Qassem","Lebanon (95)","Israel","Israel","Israel (83)","Iran; Hezbollah","Iran; Hezbollah","Iran (80); Lebanon (95)","Immaterial","","Immaterial","1",""
"b1b00dd32387","2025-05-18","At an Arab summit in Baghdad, Prime Minister Nawaf Salam of Lebanon denounced Israeli violations of Lebanese sovereignty and the ongoing Israeli occupation of positions in southern Lebanon. He emphasized Lebanon's commitment to implementing a United Nations Security Council resolution that mandates Lebanese troops and U.N. peacekeepers as the only forces in the region and calls for the disarmament of non-state groups.","At an Arab summit in Baghdad, Prime Minister Nawaf Salam denounced 'daily Israeli violations' of Lebanese sovereignty and 'the ongoing Israeli occupation of positions' in the South.","Nawaf Salam ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Nawaf Salam","Nawaf Salam","Lebanon (95)","Israel","Israel","Israel (83)","Lebanon; United Nations Security Council; Lebanese troops; U.N. peacekeepers; non-state groups","Lebanon; United Nations Security Council; Lebanese army; United Nations peacekeepers; non-state groups","Lebanon (95); Lebanon (95)","Baghdad; southern Lebanon","","Iraq (81); Lebanon (95)","1",""
"f7d060a330b6","2025-04-26","Joseph Aoun, the President of Lebanon, condemned an Israeli attack on Beirut, specifically in the Dahiyeh suburbs, and called on the United States and France to fulfill their roles as sponsors of the ceasefire in Lebanon by urging Israel to cease its violations. He emphasized that Israel's actions are undermining stability and escalating tensions in the region, which poses significant security risks.","Joseph Aoun condemns the Israeli attack on Beirut and calls on the U.S. and France to “assume their responsibility” as the sponsors of the ceasefire in Lebanon and tell Israel to end its violations of the deal.","Joseph Aoun REQUEST Israel, United States, and France","CONFLICT","REQUEST","-0.3","Joseph Aoun","Joseph Aoun","Lebanon (95)","Israel; United States; France","Israel; United States; France","Israel (83); USA (185); France (62)","","","","Beirut; Dahiyeh suburbs","","Lebanon (95); Lebanon (95)","2",""
"7c5baa9e1456","2025-04-19","Hezbollah Chief Qassem issued a new warning to Israel following recent military actions, indicating a potential escalation in hostilities. This statement comes amidst ongoing tensions and military engagements involving various groups in the region.","Hezbollah Chief Qassem’s New Dare For Israel After Latest Attack","Hezbollah Chief Qassem THREATEN Israel","CONFLICT","THREATEN","-0.6","Hezbollah Chief Qassem","Hezbollah Chief Qassem","Lebanon (95)","Israel","Israel","Israel (83)","","","","Immaterial","","Immaterial","1",""
"ea643e404a6d","2025-04-03","Lebanon's Foreign Minister Youssef Rajji called for international pressure on Israel to withdraw from all occupied Lebanese territories during a meeting with Stefano Sannino, the European Commission’s Director-General for the Middle East and North Africa, in Beirut. The appeal emphasized Lebanon's rejection of Israel's aggression and demanded compliance with UN Security Council Resolution 1701.","Lebanon called on Thursday for international pressure on Israel to withdraw from all occupied Lebanese territories.","Youssef Rajha REQUEST Israel","CONFLICT","REQUEST","-0.3","Youssef Rajha","Youssef Rajhi","Lebanon (95)","Israel","Israel","Israel (83)","Lebanon; United Nations Security Council; European Union","Lebanon; United Nations Security Council; European Union","Lebanon (95)","Beirut","","Lebanon (95)","1",""
"ba82d19d2fc3","2025-03-22","Hezbollah issued a statement denying involvement in the rocket attacks launched towards northern Israel, amidst significant Israeli military escalation in southern Lebanon. The statement reaffirmed Hezbollah's commitment to the ceasefire agreement and support for the Lebanese state in addressing the situation.","On Saturday, Hezbollah issued a statement denying any involvement in the rocket attacks launched towards northern Israel.","Hezbollah REJECT Israel","CONFLICT","REJECT","-0.3","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Lebanese state","Lebanese state","Lebanon (95)","Northern Israel; Southern Lebanon","","Israel (83); Lebanon (95)","1",""
"bd08accf8ded","2025-03-22","Rockets were fired from Lebanon into northern Israel, specifically targeting the Israeli town of Metula. This incident marks the second such attack since December, raising concerns about the stability of the fragile ceasefire. In response, Israel's army stated it would react 'severely' to the attack, while Hezbollah denied responsibility and reaffirmed its commitment to the truce.","Israel had said that it would respond 'severely' to the early Saturday attack from Lebanon when rockets were fired into northern Israel.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Metula; Northern Israel; Lebanon","","Israel (83); Israel (83); Lebanon (95)","1",""
"0ef30e832399","2025-03-22","Lebanese President Joseph Aoun condemned the Israeli airstrike campaign on villages and towns in southern Lebanon, which was a response to a rocket attack on the Israeli settlement of Metula. This airstrike marks the first major cross-border attack since the November 2024 ceasefire between Lebanon and Israel.","Lebanese President Joseph Aoun on Saturday condemned any attempts to drag Lebanon back into a cycle of violence, following an Israeli airstrike campaign on villages and towns in southern Lebanon in response to a rocket attack on the Israeli settlement of Metula.","Lebanese President Joseph Aoun ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Lebanese President Joseph Aoun","Lebanese President Joseph Aoun","Lebanon (95)","Israel","Israel","Israel (83)","","","","southern Lebanon; Metula","","Lebanon (95); Israel (83)","1",""
"246cf2b6d5a3","2025-03-15","Lebanon's President General Joseph Aoun called for the urgent implementation of UN Resolution 1701 and the ceasefire agreement with Israel, emphasizing that stability and prosperity in Lebanon cannot be achieved without enforcing international resolutions and ensuring the withdrawal of Israeli forces from southern Lebanon.","President Aoun emphasized that amid the challenges facing Lebanon, the implementation of Resolution 1701 and the ceasefire is a central issue requiring urgent attention, stressing that no stability or prosperity will prevail amid the pervasive tension on the southern border.","President General Joseph Aoun REQUESTED the United Nations and Israel to urgently implement UN Resolution 1701 and a ceasefire agreement, including Israeli troop withdrawal from southern Lebanon.","CONFLICT","REQUEST","-0.3","President General Joseph Aoun","Joseph Aoun","Lebanon (95)","United Nations; Israel","United Nations; Israel","Israel (83)","","","","Lebanon; Southern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"3f34227028cc","2025-03-12","Lebanese official Rajji met with US Deputy Assistant Secretary for the Levant and Syria engagement Natasha Franceschi and US Ambassador to Lebanon Lisa Johnson in Lebanon to discuss Israel's occupation and its implications for regional stability. Rajji thanked the US for its mediation efforts regarding Lebanese detainees and called for Israel's immediate withdrawal, while also urging Germany to apply pressure for this action.","Rajji emphasised that Israel's continued Occupation remains a key issue, Xinhua news agency reported quoting the official National News Agency.","Lebanese official Raje9, US Deputy Assistant Secretary for the Levant and Syria engagement Natasha Franceschi, and US Ambassador to Lebanon Lisa Johnson REQUEST Israel and Germany","CONFLICT","REQUEST","-0.3","Lebanese official Raje9; US Deputy Assistant Secretary for the Levant and Syria engagement Natasha Franceschi; US Ambassador to Lebanon Lisa Johnson","Lebanese official Raje9; U.S. Deputy Assistant Secretary for the Levant and Syria Natasha Franceschi; US Ambassador to Lebanon Lisa Johnson","Lebanon (95); USA (185); USA (185)","Israel; Germany","Israel; Germany","Israel (83); Germany (66)","","","","Lebanon","","Lebanon (95)","1",""
